TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,AnomalyScore,FraudIndicator,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
802,37.10109911,1733,2/3/2022 9:00,2752,97.20580784,0.407748494,0,Other,Customer 1733,18,Address 1733,1362.037375,1/3/2024,0,Merchant 2752,Location 2752
803,53.2582946,1273,2/3/2022 10:00,2648,66.58636377,0.979642139,0,Other,Customer 1273,61,Address 1273,7120.616916,9/30/2022,0,Merchant 2648,Location 2648
804,86.57748678,1515,2/3/2022 11:00,2643,60.67641343,0.882698778,0,Online,Customer 1515,37,Address 1515,7872.506549,5/30/2023,0,Merchant 2643,Location 2643
805,34.78006778,1999,2/3/2022 12:00,2843,56.25388642,0.182422538,0,Food,Customer 1999,57,Address 1999,7376.854107,9/25/2024,0,Merchant 2843,Location 2843
806,10.00693256,1084,2/3/2022 13:00,2037,18.32519609,0.519376548,0,Other,Customer 1084,60,Address 1084,2169.425935,3/25/2022,0,Merchant 2037,Location 2037
807,51.93353982,1244,2/3/2022 14:00,2929,23.79471541,0.824376126,0,Retail,Customer 1244,46,Address 1244,8723.861427,9/1/2022,0,Merchant 2929,Location 2929
808,49.04480496,1622,2/3/2022 15:00,2767,79.62596149,0.960153789,0,Other,Customer 1622,21,Address 1622,5611.751691,9/14/2023,0,Merchant 2767,Location 2767
809,98.18303499,1177,2/3/2022 16:00,2466,38.12321324,0.627242776,0,Food,Customer 1177,50,Address 1177,2146.026721,6/26/2022,0,Merchant 2466,Location 2466
810,31.85157143,1263,2/3/2022 17:00,2227,36.35341931,0.657107281,0,Retail,Customer 1263,21,Address 1263,3583.382688,9/20/2022,0,Merchant 2227,Location 2227
811,76.74537671,1944,2/3/2022 18:00,2624,28.04343569,0.000929961,0,Travel,Customer 1944,51,Address 1944,2462.046546,8/1/2024,0,Merchant 2624,Location 2624
812,28.03246109,1419,2/3/2022 19:00,2844,70.13933849,0.850119495,0,Online,Customer 1419,28,Address 1419,1069.843868,2/23/2023,0,Merchant 2844,Location 2844
813,68.65040464,1418,2/3/2022 20:00,2831,68.27707792,0.035431637,0,Food,Customer 1418,19,Address 1418,5724.611458,2/22/2023,0,Merchant 2831,Location 2831
814,38.08086936,1769,2/3/2022 21:00,2490,91.02483757,0.415342633,0,Retail,Customer 1769,34,Address 1769,9517.546957,2/8/2024,0,Merchant 2490,Location 2490
815,94.63416453,1056,2/3/2022 22:00,2202,82.09475889,0.104404717,0,Food,Customer 1056,46,Address 1056,3507.492645,2/25/2022,0,Merchant 2202,Location 2202
816,26.52114539,1924,2/3/2022 23:00,2001,54.40216527,0.209245577,0,Online,Customer 1924,60,Address 1924,2652.931615,7/12/2024,0,Merchant 2001,Location 2001
817,80.66698444,2000,2/4/2022 0:00,2570,69.66634403,0.330830119,0,Travel,Customer 2000,42,Address 2000,4853.02438,9/26/2024,0,Merchant 2570,Location 2570
818,69.49314652,1843,2/4/2022 1:00,2194,63.54074747,0.519130295,0,Food,Customer 1843,33,Address 1843,8695.442858,4/22/2024,0,Merchant 2194,Location 2194
819,80.55842031,1328,2/4/2022 2:00,2235,14.93205607,0.020229668,0,Retail,Customer 1328,62,Address 1328,4443.037377,11/24/2022,0,Merchant 2235,Location 2235
820,67.21601848,1469,2/4/2022 3:00,2128,69.39128877,0.60540593,0,Online,Customer 1469,28,Address 1469,3017.781836,4/14/2023,0,Merchant 2128,Location 2128
821,89.81374722,1625,2/4/2022 4:00,2827,43.32508086,0.995561768,0,Retail,Customer 1625,41,Address 1625,8077.123546,9/17/2023,0,Merchant 2827,Location 2827
822,41.34483462,1899,2/4/2022 5:00,2277,57.13472112,0.018094673,0,Food,Customer 1899,46,Address 1899,6060.940447,6/17/2024,0,Merchant 2277,Location 2277
823,61.03550803,1854,2/4/2022 6:00,2013,47.24146112,0.565657333,0,Other,Customer 1854,57,Address 1854,9960.172528,5/3/2024,0,Merchant 2013,Location 2013
824,39.79553881,1687,2/4/2022 7:00,2687,16.88891565,0.756291391,0,Retail,Customer 1687,28,Address 1687,7484.040653,11/18/2023,0,Merchant 2687,Location 2687
825,68.42739649,1549,2/4/2022 8:00,2590,94.09371962,0.832788084,0,Other,Customer 1549,60,Address 1549,4220.470749,7/3/2023,0,Merchant 2590,Location 2590
826,15.8327504,1981,2/4/2022 9:00,2227,37.05749101,0.327896833,0,Other,Customer 1981,48,Address 1981,2711.23292,9/7/2024,0,Merchant 2227,Location 2227
827,51.66428112,1991,2/4/2022 10:00,2955,25.15453347,0.394134616,0,Online,Customer 1991,61,Address 1991,3272.30647,9/17/2024,0,Merchant 2955,Location 2955
828,32.96555787,1776,2/4/2022 11:00,2075,20.44550277,0.839977547,0,Online,Customer 1776,31,Address 1776,3715.769255,2/15/2024,0,Merchant 2075,Location 2075
829,98.14338653,1565,2/4/2022 12:00,2524,50.96274369,0.838278033,0,Travel,Customer 1565,33,Address 1565,8921.442888,7/19/2023,0,Merchant 2524,Location 2524
830,88.88926748,1986,2/4/2022 13:00,2992,90.86617663,0.858270809,0,Food,Customer 1986,51,Address 1986,6658.952162,9/12/2024,0,Merchant 2992,Location 2992
831,29.62739351,1205,2/4/2022 14:00,2629,62.39898005,0.705840646,0,Online,Customer 1205,37,Address 1205,5707.424545,7/24/2022,0,Merchant 2629,Location 2629
832,85.29801409,1155,2/4/2022 15:00,2819,72.66126561,0.731583187,0,Food,Customer 1155,61,Address 1155,4698.084284,6/4/2022,0,Merchant 2819,Location 2819
833,73.29570994,1277,2/4/2022 16:00,2269,71.52131229,0.616834777,0,Online,Customer 1277,22,Address 1277,5042.199848,10/4/2022,0,Merchant 2269,Location 2269
834,38.98155367,1311,2/4/2022 17:00,2154,97.85743756,0.890637165,0,Online,Customer 1311,25,Address 1311,9253.478917,11/7/2022,0,Merchant 2154,Location 2154
835,43.95689754,1503,2/4/2022 18:00,2993,42.20147721,0.673439377,0,Other,Customer 1503,37,Address 1503,4370.431522,5/18/2023,0,Merchant 2993,Location 2993
836,63.40605444,1051,2/4/2022 19:00,2869,29.35945096,0.707511001,0,Retail,Customer 1051,30,Address 1051,4620.924284,2/20/2022,0,Merchant 2869,Location 2869
837,80.5623025,1132,2/4/2022 20:00,2974,99.6010349,0.497478381,0,Retail,Customer 1132,47,Address 1132,4552.105269,5/12/2022,0,Merchant 2974,Location 2974
838,49.18725138,1651,2/4/2022 21:00,2982,54.44925323,0.338050224,0,Retail,Customer 1651,58,Address 1651,8326.149989,10/13/2023,0,Merchant 2982,Location 2982
839,36.48567469,1744,2/4/2022 22:00,2889,61.48927776,0.417602036,0,Retail,Customer 1744,27,Address 1744,6141.103291,1/14/2024,0,Merchant 2889,Location 2889
840,42.72787793,1579,2/4/2022 23:00,2057,30.30344306,0.950089781,0,Travel,Customer 1579,41,Address 1579,2479.274894,8/2/2023,0,Merchant 2057,Location 2057
841,99.57766068,1386,2/5/2022 0:00,2539,73.37717496,0.074785523,0,Food,Customer 1386,25,Address 1386,4904.703903,1/21/2023,0,Merchant 2539,Location 2539
842,41.82273537,1296,2/5/2022 1:00,2935,97.90502271,0.16968318,0,Food,Customer 1296,28,Address 1296,1364.637918,10/23/2022,0,Merchant 2935,Location 2935
843,24.13577782,1492,2/5/2022 2:00,2851,83.72095786,0.177323083,0,Travel,Customer 1492,46,Address 1492,2989.819267,5/7/2023,0,Merchant 2851,Location 2851
844,75.26952467,1490,2/5/2022 3:00,2810,24.66940529,0.445220576,0,Other,Customer 1490,56,Address 1490,9025.611519,5/5/2023,0,Merchant 2810,Location 2810
845,30.65716065,1921,2/5/2022 4:00,2826,20.48436998,0.488984789,0,Food,Customer 1921,44,Address 1921,1097.423046,7/9/2024,0,Merchant 2826,Location 2826
846,72.44945048,1647,2/5/2022 5:00,2112,34.09638141,0.057999165,0,Retail,Customer 1647,57,Address 1647,8742.259086,10/9/2023,0,Merchant 2112,Location 2112
847,80.23266191,1188,2/5/2022 6:00,2597,81.29798912,0.059333424,0,Online,Customer 1188,23,Address 1188,7478.912108,7/7/2022,0,Merchant 2597,Location 2597
848,91.47555974,1053,2/5/2022 7:00,2288,85.33863254,0.88978428,1,Travel,Customer 1053,22,Address 1053,8044.236478,2/22/2022,0,Merchant 2288,Location 2288
849,81.16725921,1454,2/5/2022 8:00,2370,94.54138031,0.124704356,0,Travel,Customer 1454,33,Address 1454,8478.783502,3/30/2023,0,Merchant 2370,Location 2370
850,63.46015787,1597,2/5/2022 9:00,2850,47.56468631,0.858134204,0,Retail,Customer 1597,33,Address 1597,7732.131278,8/20/2023,0,Merchant 2850,Location 2850
851,29.90594921,1759,2/5/2022 10:00,2395,67.10448586,0.294507214,0,Other,Customer 1759,33,Address 1759,6608.386988,1/29/2024,0,Merchant 2395,Location 2395
852,64.40294608,1356,2/5/2022 11:00,2406,26.99668375,0.380838236,0,Retail,Customer 1356,44,Address 1356,7927.594272,12/22/2022,0,Merchant 2406,Location 2406
853,59.66022515,1924,2/5/2022 12:00,2295,29.50458088,0.128318405,0,Food,Customer 1924,60,Address 1924,2652.931615,7/12/2024,0,Merchant 2295,Location 2295
854,66.52474028,1834,2/5/2022 13:00,2484,32.49797872,0.194696049,0,Other,Customer 1834,41,Address 1834,7732.401837,4/13/2024,0,Merchant 2484,Location 2484
855,59.56766601,1176,2/5/2022 14:00,2892,71.47864756,0.59405169,0,Other,Customer 1176,20,Address 1176,5493.960539,6/25/2022,0,Merchant 2892,Location 2892
856,77.9299133,1551,2/5/2022 15:00,2811,41.56673287,0.943482558,0,Travel,Customer 1551,58,Address 1551,2398.035019,7/5/2023,0,Merchant 2811,Location 2811
857,61.68881652,1934,2/5/2022 16:00,2294,17.16863838,0.980270562,0,Food,Customer 1934,56,Address 1934,1662.330384,7/22/2024,0,Merchant 2294,Location 2294
858,64.08704501,1190,2/5/2022 17:00,2558,93.55867375,0.739410943,0,Food,Customer 1190,24,Address 1190,8351.891277,7/9/2022,0,Merchant 2558,Location 2558
859,42.16185142,1980,2/5/2022 18:00,2407,47.28329323,0.738856917,0,Online,Customer 1980,44,Address 1980,7509.571038,9/6/2024,0,Merchant 2407,Location 2407
860,14.37750118,1322,2/5/2022 19:00,2408,78.78711195,0.830528609,0,Retail,Customer 1322,29,Address 1322,9411.508717,11/18/2022,0,Merchant 2408,Location 2408
861,80.20615386,1765,2/5/2022 20:00,2015,13.51324149,0.244505595,0,Travel,Customer 1765,29,Address 1765,5112.344414,2/4/2024,0,Merchant 2015,Location 2015
862,80.41574164,1553,2/5/2022 21:00,2077,78.35691365,0.264548949,0,Travel,Customer 1553,37,Address 1553,5095.375076,7/7/2023,0,Merchant 2077,Location 2077
863,36.9087393,1143,2/5/2022 22:00,2124,61.20774773,0.702797545,0,Retail,Customer 1143,58,Address 1143,3367.924924,5/23/2022,0,Merchant 2124,Location 2124
864,29.08089494,1709,2/5/2022 23:00,2137,16.13528329,0.567559011,0,Other,Customer 1709,42,Address 1709,4061.519364,12/10/2023,0,Merchant 2137,Location 2137
865,19.35157808,1839,2/6/2022 0:00,2163,66.87343909,0.57958834,0,Online,Customer 1839,18,Address 1839,5856.062362,4/18/2024,0,Merchant 2163,Location 2163
866,34.44668007,1249,2/6/2022 1:00,2395,42.57270708,0.129005526,0,Online,Customer 1249,26,Address 1249,5944.205812,9/6/2022,0,Merchant 2395,Location 2395
867,81.41515285,1128,2/6/2022 2:00,2160,96.79573985,0.806961791,0,Travel,Customer 1128,21,Address 1128,7899.461183,5/8/2022,0,Merchant 2160,Location 2160
868,27.45061976,1111,2/6/2022 3:00,2712,49.86699032,0.750876042,0,Retail,Customer 1111,32,Address 1111,7980.849544,4/21/2022,0,Merchant 2712,Location 2712
869,65.70225813,1656,2/6/2022 4:00,2252,60.7098051,0.557724395,0,Retail,Customer 1656,48,Address 1656,5626.572877,10/18/2023,0,Merchant 2252,Location 2252
870,50.70097742,1814,2/6/2022 5:00,2302,42.58561383,0.112426872,0,Online,Customer 1814,28,Address 1814,6484.647812,3/24/2024,0,Merchant 2302,Location 2302
871,50.24325458,1393,2/6/2022 6:00,2875,71.62189341,0.95061644,0,Retail,Customer 1393,47,Address 1393,3238.184097,1/28/2023,0,Merchant 2875,Location 2875
872,21.14585472,1920,2/6/2022 7:00,2451,16.19530004,0.762144065,0,Retail,Customer 1920,33,Address 1920,3434.612875,7/8/2024,0,Merchant 2451,Location 2451
873,16.43832084,1085,2/6/2022 8:00,2859,52.16739127,0.511989382,0,Retail,Customer 1085,35,Address 1085,6148.870554,3/26/2022,0,Merchant 2859,Location 2859
874,70.30126731,1212,2/6/2022 9:00,2116,58.75965,0.338223859,0,Food,Customer 1212,55,Address 1212,9974.701765,7/31/2022,0,Merchant 2116,Location 2116
875,94.24651184,1708,2/6/2022 10:00,2919,32.51857697,0.752677825,0,Food,Customer 1708,30,Address 1708,2877.527131,12/9/2023,0,Merchant 2919,Location 2919
876,64.08879962,1917,2/6/2022 11:00,2172,41.01302588,0.20048183,0,Travel,Customer 1917,37,Address 1917,7381.246492,7/5/2024,0,Merchant 2172,Location 2172
877,77.26384489,1376,2/6/2022 12:00,2497,62.53923952,0.139405742,0,Online,Customer 1376,53,Address 1376,5745.127919,1/11/2023,0,Merchant 2497,Location 2497
878,40.31214229,1495,2/6/2022 13:00,2024,50.91665733,0.848026032,0,Online,Customer 1495,20,Address 1495,1236.384946,5/10/2023,0,Merchant 2024,Location 2024
879,84.55259194,1623,2/6/2022 14:00,2034,44.37912364,0.334052793,0,Food,Customer 1623,34,Address 1623,2341.710682,9/15/2023,0,Merchant 2034,Location 2034
880,95.23015278,1423,2/6/2022 15:00,2116,11.9200768,0.584718748,0,Retail,Customer 1423,40,Address 1423,7025.452027,2/27/2023,0,Merchant 2116,Location 2116
881,50.83496652,1504,2/6/2022 16:00,2241,23.55967783,0.498594114,0,Other,Customer 1504,64,Address 1504,1165.433335,5/19/2023,0,Merchant 2241,Location 2241
882,84.60060343,1571,2/6/2022 17:00,2379,41.93851847,0.500684216,0,Food,Customer 1571,24,Address 1571,9122.32624,7/25/2023,0,Merchant 2379,Location 2379
883,63.53186106,1406,2/6/2022 18:00,2050,12.84518823,0.427178633,0,Retail,Customer 1406,56,Address 1406,6284.739666,2/10/2023,0,Merchant 2050,Location 2050
884,66.26626491,1704,2/6/2022 19:00,2738,82.00296268,0.191150764,0,Food,Customer 1704,23,Address 1704,1670.49309,12/5/2023,0,Merchant 2738,Location 2738
885,23.44981816,1210,2/6/2022 20:00,2200,11.02197977,0.053030731,0,Online,Customer 1210,39,Address 1210,9316.953576,7/29/2022,0,Merchant 2200,Location 2200
886,90.06115336,1821,2/6/2022 21:00,2831,71.62684127,0.819040772,0,Retail,Customer 1821,26,Address 1821,9713.657683,3/31/2024,0,Merchant 2831,Location 2831
887,25.5279902,1180,2/6/2022 22:00,2813,30.63373779,0.755851097,0,Online,Customer 1180,59,Address 1180,8645.383186,6/29/2022,0,Merchant 2813,Location 2813
888,74.06906246,1433,2/6/2022 23:00,2938,10.24979371,0.277191726,0,Travel,Customer 1433,55,Address 1433,6991.289067,3/9/2023,0,Merchant 2938,Location 2938
889,26.68493172,1928,2/7/2022 0:00,2631,31.96482516,0.014121363,0,Retail,Customer 1928,60,Address 1928,9352.655675,7/16/2024,0,Merchant 2631,Location 2631
890,87.17606804,1906,2/7/2022 1:00,2660,30.10470386,0.508621714,0,Travel,Customer 1906,47,Address 1906,8161.50984,6/24/2024,0,Merchant 2660,Location 2660
891,88.07345454,1533,2/7/2022 2:00,2586,11.70444175,0.64918903,0,Retail,Customer 1533,48,Address 1533,8928.443453,6/17/2023,0,Merchant 2586,Location 2586
892,98.29272329,1691,2/7/2022 3:00,2845,13.11547361,0.899926645,0,Other,Customer 1691,47,Address 1691,6089.047769,11/22/2023,0,Merchant 2845,Location 2845
893,31.21827454,1319,2/7/2022 4:00,2655,87.60239268,0.042641379,0,Travel,Customer 1319,38,Address 1319,5564.493481,11/15/2022,0,Merchant 2655,Location 2655
894,84.71865133,1544,2/7/2022 5:00,2633,74.26828331,0.22904842,0,Retail,Customer 1544,55,Address 1544,8546.33285,6/28/2023,0,Merchant 2633,Location 2633
895,53.68389809,1952,2/7/2022 6:00,2149,90.42202597,0.040817165,0,Food,Customer 1952,50,Address 1952,2869.689912,8/9/2024,0,Merchant 2149,Location 2149
896,23.03013371,1389,2/7/2022 7:00,2304,36.79368848,0.706125649,0,Retail,Customer 1389,61,Address 1389,1815.834407,1/24/2023,0,Merchant 2304,Location 2304
897,63.4981407,1049,2/7/2022 8:00,2844,58.27148019,0.9371213,0,Online,Customer 1049,30,Address 1049,7144.298708,2/18/2022,0,Merchant 2844,Location 2844
898,87.34495106,1755,2/7/2022 9:00,2104,47.63784703,0.250291006,0,Travel,Customer 1755,42,Address 1755,2653.251468,1/25/2024,0,Merchant 2104,Location 2104
899,15.9001519,1538,2/7/2022 10:00,2296,54.72042685,0.548205108,0,Food,Customer 1538,62,Address 1538,3447.117414,6/22/2023,0,Merchant 2296,Location 2296
900,36.87927531,1424,2/7/2022 11:00,2094,56.47276107,0.031933281,0,Retail,Customer 1424,37,Address 1424,4344.549864,2/28/2023,0,Merchant 2094,Location 2094
901,13.84681953,1825,2/7/2022 12:00,2639,41.8341613,0.71679867,0,Travel,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0,Merchant 2639,Location 2639
902,11.65782889,1996,2/7/2022 13:00,2240,30.28902686,0.524216978,0,Travel,Customer 1996,33,Address 1996,8523.485163,9/22/2024,0,Merchant 2240,Location 2240
903,21.21036642,1991,2/7/2022 14:00,2902,89.95161364,0.258438148,0,Travel,Customer 1991,61,Address 1991,3272.30647,9/17/2024,0,Merchant 2902,Location 2902
904,45.76941,1225,2/7/2022 15:00,2983,12.91079673,0.430035594,0,Online,Customer 1225,51,Address 1225,2351.049693,8/13/2022,0,Merchant 2983,Location 2983
905,64.09589461,1322,2/7/2022 16:00,2239,98.2408376,0.477741906,0,Travel,Customer 1322,29,Address 1322,9411.508717,11/18/2022,0,Merchant 2239,Location 2239
906,90.38789074,1280,2/7/2022 17:00,2081,34.79164661,0.403552983,0,Retail,Customer 1280,60,Address 1280,8295.281558,10/7/2022,0,Merchant 2081,Location 2081
907,61.94683437,1932,2/7/2022 18:00,2631,64.32983326,0.677499876,0,Online,Customer 1932,22,Address 1932,3443.913149,7/20/2024,0,Merchant 2631,Location 2631
908,21.00740165,1992,2/7/2022 19:00,2850,21.47375304,0.204989381,1,Online,Customer 1992,55,Address 1992,4053.590461,9/18/2024,0,Merchant 2850,Location 2850
909,73.55606662,1595,2/7/2022 20:00,2694,38.69211116,0.44961668,0,Travel,Customer 1595,53,Address 1595,1150.295949,8/18/2023,0,Merchant 2694,Location 2694
910,32.23187691,1228,2/7/2022 21:00,2007,93.89654711,0.661051389,0,Food,Customer 1228,59,Address 1228,9343.248065,8/16/2022,1,Merchant 2007,Location 2007
911,44.88713449,1304,2/7/2022 22:00,2801,83.78950269,0.756028574,0,Retail,Customer 1304,62,Address 1304,9631.517578,10/31/2022,0,Merchant 2801,Location 2801
912,38.39225462,1747,2/7/2022 23:00,2044,17.61699798,0.99192332,0,Other,Customer 1747,44,Address 1747,1098.721299,1/17/2024,0,Merchant 2044,Location 2044
913,94.58720611,1199,2/8/2022 0:00,2895,20.1137343,0.560113823,0,Retail,Customer 1199,45,Address 1199,5098.858759,7/18/2022,0,Merchant 2895,Location 2895
914,96.52314249,1009,2/8/2022 1:00,2701,94.93170387,0.856704244,0,Other,Customer 1009,32,Address 1009,5359.74781,1/9/2022,0,Merchant 2701,Location 2701
915,81.69738903,1227,2/8/2022 2:00,2957,27.58657448,0.270909596,0,Food,Customer 1227,35,Address 1227,6764.941455,8/15/2022,0,Merchant 2957,Location 2957
916,56.37654715,1334,2/8/2022 3:00,2521,48.3229718,0.452892235,0,Other,Customer 1334,41,Address 1334,4572.646873,11/30/2022,0,Merchant 2521,Location 2521
917,80.9096328,1655,2/8/2022 4:00,2687,97.59327634,0.866765213,0,Other,Customer 1655,50,Address 1655,2152.99219,10/17/2023,0,Merchant 2687,Location 2687
918,23.12363511,1242,2/8/2022 5:00,2423,71.52949764,0.871908287,0,Travel,Customer 1242,32,Address 1242,5765.640647,8/30/2022,0,Merchant 2423,Location 2423
919,76.70376581,1136,2/8/2022 6:00,2301,48.4669976,0.092037327,0,Retail,Customer 1136,29,Address 1136,7321.062182,5/16/2022,0,Merchant 2301,Location 2301
920,67.97359142,1142,2/8/2022 7:00,2772,36.18524095,0.757336491,0,Other,Customer 1142,57,Address 1142,3789.361177,5/22/2022,0,Merchant 2772,Location 2772
921,45.84978421,1004,2/8/2022 8:00,2111,36.53471969,0.65218791,0,Other,Customer 1004,30,Address 1004,3101.509134,1/4/2022,0,Merchant 2111,Location 2111
922,53.52042338,1606,2/8/2022 9:00,2714,54.03186092,0.053886102,0,Other,Customer 1606,60,Address 1606,4152.721122,8/29/2023,0,Merchant 2714,Location 2714
923,52.16053454,1024,2/8/2022 10:00,2734,21.36611515,0.949412755,0,Other,Customer 1024,40,Address 1024,1795.328227,1/24/2022,0,Merchant 2734,Location 2734
924,12.95737151,1800,2/8/2022 11:00,2522,52.90673465,0.310580017,0,Retail,Customer 1800,58,Address 1800,6631.372808,3/10/2024,0,Merchant 2522,Location 2522
925,77.58925205,1060,2/8/2022 12:00,2841,11.44312747,0.260639846,0,Travel,Customer 1060,38,Address 1060,9121.230251,3/1/2022,0,Merchant 2841,Location 2841
926,97.58410463,1666,2/8/2022 13:00,2353,28.85792788,0.363213632,0,Online,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0,Merchant 2353,Location 2353
927,93.18676505,1165,2/8/2022 14:00,2544,49.87894111,0.617915351,1,Online,Customer 1165,48,Address 1165,4115.718544,6/14/2022,0,Merchant 2544,Location 2544
928,75.05441065,1132,2/8/2022 15:00,2517,19.23633855,0.24325745,0,Online,Customer 1132,47,Address 1132,4552.105269,5/12/2022,0,Merchant 2517,Location 2517
929,26.60635284,1751,2/8/2022 16:00,2960,17.06049089,0.235232051,1,Online,Customer 1751,35,Address 1751,3532.245916,1/21/2024,0,Merchant 2960,Location 2960
930,19.53460988,1514,2/8/2022 17:00,2441,49.67702835,0.429643773,0,Travel,Customer 1514,20,Address 1514,2045.057996,5/29/2023,0,Merchant 2441,Location 2441
931,63.74348566,1785,2/8/2022 18:00,2772,77.30669854,0.834768349,0,Other,Customer 1785,26,Address 1785,1549.51786,2/24/2024,0,Merchant 2772,Location 2772
932,84.99494585,1801,2/8/2022 19:00,2504,24.65936999,0.780380391,0,Travel,Customer 1801,27,Address 1801,1941.726463,3/11/2024,0,Merchant 2504,Location 2504
933,43.31408995,1330,2/8/2022 20:00,2414,29.39854295,0.719368166,0,Other,Customer 1330,63,Address 1330,8773.95694,11/26/2022,1,Merchant 2414,Location 2414
934,59.64679754,1088,2/8/2022 21:00,2315,37.06997241,0.698554686,0,Food,Customer 1088,38,Address 1088,1511.707946,3/29/2022,0,Merchant 2315,Location 2315
935,67.63454145,1705,2/8/2022 22:00,2499,44.21692274,0.543714082,0,Retail,Customer 1705,39,Address 1705,4634.373036,12/6/2023,0,Merchant 2499,Location 2499
936,43.18297706,1658,2/8/2022 23:00,2383,59.62542234,0.147295482,0,Retail,Customer 1658,44,Address 1658,6506.933648,10/20/2023,0,Merchant 2383,Location 2383
937,88.20869588,1518,2/9/2022 0:00,2340,63.05006361,0.282833864,0,Travel,Customer 1518,19,Address 1518,1512.263353,6/2/2023,0,Merchant 2340,Location 2340
938,50.3617101,1131,2/9/2022 1:00,2486,56.52607726,0.662685734,0,Travel,Customer 1131,41,Address 1131,6496.108704,5/11/2022,0,Merchant 2486,Location 2486
939,88.99270051,1482,2/9/2022 2:00,2871,81.48455823,0.836650306,0,Travel,Customer 1482,26,Address 1482,2076.807796,4/27/2023,0,Merchant 2871,Location 2871
940,74.09706891,1516,2/9/2022 3:00,2273,97.63612942,0.983743683,0,Online,Customer 1516,41,Address 1516,8658.737447,5/31/2023,0,Merchant 2273,Location 2273
941,13.84485712,1058,2/9/2022 4:00,2385,93.38303349,0.051073306,0,Travel,Customer 1058,50,Address 1058,5923.741951,2/27/2022,0,Merchant 2385,Location 2385
942,12.61147893,1350,2/9/2022 5:00,2436,54.0249333,0.718794625,0,Other,Customer 1350,49,Address 1350,3431.939718,12/16/2022,0,Merchant 2436,Location 2436
943,34.06316109,1232,2/9/2022 6:00,2530,53.34806403,0.903843131,0,Retail,Customer 1232,18,Address 1232,8793.538025,8/20/2022,0,Merchant 2530,Location 2530
944,35.85949743,1154,2/9/2022 7:00,2736,39.33289839,0.741182671,0,Retail,Customer 1154,48,Address 1154,5544.569289,6/3/2022,0,Merchant 2736,Location 2736
945,42.60535295,1014,2/9/2022 8:00,2568,58.05162091,0.618523947,0,Retail,Customer 1014,27,Address 1014,9922.291973,1/14/2022,0,Merchant 2568,Location 2568
946,48.22686484,1473,2/9/2022 9:00,2414,82.6912355,0.302255595,1,Other,Customer 1473,26,Address 1473,3026.374452,4/18/2023,0,Merchant 2414,Location 2414
947,15.06130397,1085,2/9/2022 10:00,2741,59.25107738,0.831388851,0,Online,Customer 1085,35,Address 1085,6148.870554,3/26/2022,0,Merchant 2741,Location 2741
948,60.22250991,1779,2/9/2022 11:00,2826,92.95859136,0.305060181,0,Food,Customer 1779,29,Address 1779,5248.6945,2/18/2024,0,Merchant 2826,Location 2826
949,71.16993371,1971,2/9/2022 12:00,2610,32.04225946,0.759099107,0,Travel,Customer 1971,55,Address 1971,7251.703804,8/28/2024,0,Merchant 2610,Location 2610
950,79.37427414,1124,2/9/2022 13:00,2312,95.26787369,0.077750099,0,Online,Customer 1124,45,Address 1124,6746.98879,5/4/2022,0,Merchant 2312,Location 2312
951,68.36620472,1568,2/9/2022 14:00,2581,44.9111275,0.371481532,0,Other,Customer 1568,31,Address 1568,3281.337532,7/22/2023,0,Merchant 2581,Location 2581
952,73.97469115,1083,2/9/2022 15:00,2043,80.34022583,0.9136424,0,Online,Customer 1083,29,Address 1083,3012.905946,3/24/2022,0,Merchant 2043,Location 2043
953,61.19374616,1138,2/9/2022 16:00,2626,75.3537212,0.429079393,0,Other,Customer 1138,63,Address 1138,5038.910017,5/18/2022,0,Merchant 2626,Location 2626
954,98.30041035,1942,2/9/2022 17:00,2428,66.3938464,0.468831891,0,Other,Customer 1942,51,Address 1942,9839.150446,7/30/2024,0,Merchant 2428,Location 2428
955,57.99495371,1814,2/9/2022 18:00,2460,27.92819882,0.415635489,0,Online,Customer 1814,28,Address 1814,6484.647812,3/24/2024,0,Merchant 2460,Location 2460
956,22.0907764,1592,2/9/2022 19:00,2541,45.13889007,0.105718771,1,Other,Customer 1592,29,Address 1592,3760.16148,8/15/2023,0,Merchant 2541,Location 2541
957,13.13171132,1345,2/9/2022 20:00,2195,44.27028067,0.603067501,0,Online,Customer 1345,52,Address 1345,7264.807041,12/11/2022,0,Merchant 2195,Location 2195
958,82.00241853,1108,2/9/2022 21:00,2139,54.94891695,0.41092384,0,Travel,Customer 1108,33,Address 1108,7794.946322,4/18/2022,0,Merchant 2139,Location 2139
959,31.80866682,1037,2/9/2022 22:00,2946,42.91180927,0.892658063,0,Travel,Customer 1037,61,Address 1037,9519.477122,2/6/2022,0,Merchant 2946,Location 2946
960,18.21201093,1748,2/9/2022 23:00,2799,79.81674716,0.798681215,0,Other,Customer 1748,58,Address 1748,1787.742772,1/18/2024,0,Merchant 2799,Location 2799
961,79.19729957,1902,2/10/2022 0:00,2592,66.70610473,0.780588311,0,Other,Customer 1902,35,Address 1902,6370.257414,6/20/2024,0,Merchant 2592,Location 2592
